id,symbol,frequency,open,high,low,close,volume,amount,pre_close,position,bob,eob
774,SZSE.000100,60s,4.05,4.06,4.04,4.05,2811670,11384238.5,0,0,2024-10-18 10:27:00+08:00,2024-10-18 10:28:00+08:00
775,SZSE.000100,60s,4.04,4.05,4.04,4.05,464800,1880052,0,0,2024-10-18 10:28:00+08:00,2024-10-18 10:29:00+08:00
776,SZSE.000100,60s,4.04,4.06,4.04,4.06,1695890,6869671.5,0,0,2024-10-18 10:29:00+08:00,2024-10-18 10:30:00+08:00
777,SZSE.000100,60s,4.05,4.07,4.05,4.06,5027820,20410621.9,0,0,2024-10-18 10:30:00+08:00,2024-10-18 10:31:00+08:00
778,SZSE.000100,60s,4.05,4.06,4.05,4.05,648070,2629576.5,0,0,2024-10-18 10:31:00+08:00,2024-10-18 10:32:00+08:00
779,SZSE.000100,60s,4.06,4.06,4.05,4.06,510890,2071863.5,0,0,2024-10-18 10:32:00+08:00,2024-10-18 10:33:00+08:00
780,SZSE.000100,60s,4.06,4.07,4.06,4.07,1532830,6224013.7,0,0,2024-10-18 10:33:00+08:00,2024-10-18 10:34:00+08:00
781,SZSE.000100,60s,4.07,4.07,4.06,4.06,820300,3334680,0,0,2024-10-18 10:34:00+08:00,2024-10-18 10:35:00+08:00
782,SZSE.000100,60s,4.07,4.07,4.06,4.06,2138330,8690829.8,0,0,2024-10-18 10:35:00+08:00,2024-10-18 10:36:00+08:00
783,SZSE.000100,60s,4.07,4.07,4.06,4.06,1458311,5927936.66,0,0,2024-10-18 10:36:00+08:00,2024-10-18 10:37:00+08:00
784,SZSE.000100,60s,4.06,4.08,4.06,4.07,5794950,23599659.5,0,0,2024-10-18 10:37:00+08:00,2024-10-18 10:38:00+08:00
785,SZSE.000100,60s,4.08,4.08,4.06,4.06,4393540,17895818.8,0,0,2024-10-18 10:38:00+08:00,2024-10-18 10:39:00+08:00
786,SZSE.000100,60s,4.07,4.09,4.07,4.08,2024880,8253218.4,0,0,2024-10-18 10:39:00+08:00,2024-10-18 10:40:00+08:00
787,SZSE.000100,60s,4.08,4.09,4.08,4.09,1114200,4552065,0,0,2024-10-18 10:40:00+08:00,2024-10-18 10:41:00+08:00
788,SZSE.000100,60s,4.09,4.09,4.08,4.08,2988420,12195626.6,0,0,2024-10-18 10:41:00+08:00,2024-10-18 10:42:00+08:00
789,SZSE.000100,60s,4.08,4.08,4.07,4.07,1833100,7469214,0,0,2024-10-18 10:42:00+08:00,2024-10-18 10:43:00+08:00
790,SZSE.000100,60s,4.08,4.08,4.07,4.07,2497400,10166228,0,0,2024-10-18 10:43:00+08:00,2024-10-18 10:44:00+08:00
791,SZSE.000100,60s,4.07,4.07,4.06,4.06,1370130,5571436.8,0,0,2024-10-18 10:44:00+08:00,2024-10-18 10:45:00+08:00
792,SZSE.000100,60s,4.07,4.07,4.06,4.06,2234000,9090883,0,0,2024-10-18 10:45:00+08:00,2024-10-18 10:46:00+08:00
793,SZSE.000100,60s,4.07,4.08,4.07,4.07,525670,2142676.9,0,0,2024-10-18 10:46:00+08:00,2024-10-18 10:47:00+08:00
794,SZSE.000100,60s,4.07,4.08,4.06,4.06,1461700,5948949,0,0,2024-10-18 10:47:00+08:00,2024-10-18 10:48:00+08:00
795,SZSE.000100,60s,4.06,4.08,4.06,4.08,763522,3109795.54,0,0,2024-10-18 10:48:00+08:00,2024-10-18 10:49:00+08:00
796,SZSE.000100,60s,4.08,4.08,4.07,4.08,349900,1425210,0,0,2024-10-18 10:49:00+08:00,2024-10-18 10:50:00+08:00
797,SZSE.000100,60s,4.07,4.08,4.06,4.06,1827208,7435869.66,0,0,2024-10-18 10:50:00+08:00,2024-10-18 10:51:00+08:00
798,SZSE.000100,60s,4.06,4.07,4.06,4.06,784300,3185247,0,0,2024-10-18 10:51:00+08:00,2024-10-18 10:52:00+08:00
799,SZSE.000100,60s,4.06,4.07,4.06,4.07,275130,1118416.8,0,0,2024-10-18 10:52:00+08:00,2024-10-18 10:53:00+08:00
800,SZSE.000100,60s,4.07,4.07,4.05,4.06,2837109,11516584.54,0,0,2024-10-18 10:53:00+08:00,2024-10-18 10:54:00+08:00
801,SZSE.000100,60s,4.05,4.06,4.05,4.06,438010,1775200.5,0,0,2024-10-18 10:54:00+08:00,2024-10-18 10:55:00+08:00
802,SZSE.000100,60s,4.06,4.06,4.05,4.05,679610,2755604.5,0,0,2024-10-18 10:55:00+08:00,2024-10-18 10:56:00+08:00
803,SZSE.000100,60s,4.06,4.06,4.05,4.05,431210,1748895.5,0,0,2024-10-18 10:56:00+08:00,2024-10-18 10:57:00+08:00
804,SZSE.000100,60s,4.06,4.07,4.05,4.06,1827710,7419587.5,0,0,2024-10-18 10:57:00+08:00,2024-10-18 10:58:00+08:00
805,SZSE.000100,60s,4.06,4.07,4.05,4.06,325400,1320851,0,0,2024-10-18 10:58:00+08:00,2024-10-18 10:59:00+08:00
806,SZSE.000100,60s,4.05,4.06,4.05,4.06,288700,1171684,0,0,2024-10-18 10:59:00+08:00,2024-10-18 11:00:00+08:00
807,SZSE.000100,60s,4.05,4.06,4.05,4.05,277400,1125063,0,0,2024-10-18 11:00:00+08:00,2024-10-18 11:01:00+08:00
808,SZSE.000100,60s,4.05,4.06,4.05,4.05,714400,2894585,0,0,2024-10-18 11:01:00+08:00,2024-10-18 11:02:00+08:00
809,SZSE.000100,60s,4.06,4.06,4.05,4.05,337400,1367856,0,0,2024-10-18 11:02:00+08:00,2024-10-18 11:03:00+08:00
810,SZSE.000100,60s,4.05,4.06,4.05,4.06,288940,1171041,0,0,2024-10-18 11:03:00+08:00,2024-10-18 11:04:00+08:00
811,SZSE.000100,60s,4.06,4.06,4.05,4.05,1448800,5868646,0,0,2024-10-18 11:04:00+08:00,2024-10-18 11:05:00+08:00
812,SZSE.000100,60s,4.05,4.06,4.05,4.05,2595700,10536547,0,0,2024-10-18 11:05:00+08:00,2024-10-18 11:06:00+08:00
813,SZSE.000100,60s,4.06,4.07,4.05,4.06,697610,2831383,0,0,2024-10-18 11:06:00+08:00,2024-10-18 11:07:00+08:00
814,SZSE.000100,60s,4.06,4.07,4.06,4.07,852790,3462970.4,0,0,2024-10-18 11:07:00+08:00,2024-10-18 11:08:00+08:00
815,SZSE.000100,60s,4.07,4.07,4.05,4.06,2122560,8615141.6,0,0,2024-10-18 11:08:00+08:00,2024-10-18 11:09:00+08:00
816,SZSE.000100,60s,4.05,4.06,4.05,4.06,341700,1384955,0,0,2024-10-18 11:09:00+08:00,2024-10-18 11:10:00+08:00
817,SZSE.000100,60s,4.06,4.06,4.05,4.05,826259,3347058.95,0,0,2024-10-18 11:10:00+08:00,2024-10-18 11:11:00+08:00
818,SZSE.000100,60s,4.05,4.06,4.05,4.05,450750,1826136.5,0,0,2024-10-18 11:11:00+08:00,2024-10-18 11:12:00+08:00
819,SZSE.000100,60s,4.06,4.06,4.04,4.05,3789551,15345568.55,0,0,2024-10-18 11:12:00+08:00,2024-10-18 11:13:00+08:00
820,SZSE.000100,60s,4.05,4.05,4.04,4.05,375200,1516966,0,0,2024-10-18 11:13:00+08:00,2024-10-18 11:14:00+08:00
821,SZSE.000100,60s,4.05,4.05,4.04,4.05,431210,1744067.4,0,0,2024-10-18 11:14:00+08:00,2024-10-18 11:15:00+08:00
822,SZSE.000100,60s,4.04,4.05,4.04,4.05,458200,1852274,0,0,2024-10-18 11:15:00+08:00,2024-10-18 11:16:00+08:00
823,SZSE.000100,60s,4.05,4.05,4.04,4.05,568430,2299666.2,0,0,2024-10-18 11:16:00+08:00,2024-10-18 11:17:00+08:00
824,SZSE.000100,60s,4.04,4.06,4.04,4.06,1731310,7012447.5,0,0,2024-10-18 11:17:00+08:00,2024-10-18 11:18:00+08:00
825,SZSE.000100,60s,4.06,4.06,4.05,4.06,451900,1831406,0,0,2024-10-18 11:18:00+08:00,2024-10-18 11:19:00+08:00
826,SZSE.000100,60s,4.06,4.06,4.05,4.06,447500,1814171,0,0,2024-10-18 11:19:00+08:00,2024-10-18 11:20:00+08:00
827,SZSE.000100,60s,4.06,4.06,4.05,4.06,754200,3059418,0,0,2024-10-18 11:20:00+08:00,2024-10-18 11:21:00+08:00
828,SZSE.000100,60s,4.06,4.06,4.05,4.06,401170,1625230.5,0,0,2024-10-18 11:21:00+08:00,2024-10-18 11:22:00+08:00
829,SZSE.000100,60s,4.06,4.06,4.05,4.05,271200,1099671,0,0,2024-10-18 11:22:00+08:00,2024-10-18 11:23:00+08:00
830,SZSE.000100,60s,4.06,4.06,4.05,4.06,321800,1303542,0,0,2024-10-18 11:23:00+08:00,2024-10-18 11:24:00+08:00
831,SZSE.000100,60s,4.05,4.06,4.05,4.05,442300,1791473,0,0,2024-10-18 11:24:00+08:00,2024-10-18 11:25:00+08:00
832,SZSE.000100,60s,4.06,4.06,4.05,4.06,685500,2777497,0,0,2024-10-18 11:25:00+08:00,2024-10-18 11:26:00+08:00
833,SZSE.000100,60s,4.05,4.06,4.05,4.05,406570,1648135.5,0,0,2024-10-18 11:26:00+08:00,2024-10-18 11:27:00+08:00
834,SZSE.000100,60s,4.05,4.06,4.04,4.05,427050,1728817,0,0,2024-10-18 11:27:00+08:00,2024-10-18 11:28:00+08:00
835,SZSE.000100,60s,4.05,4.06,4.05,4.05,677180,2743175,0,0,2024-10-18 11:28:00+08:00,2024-10-18 11:29:00+08:00
836,SZSE.000100,60s,4.05,4.06,4.05,4.05,321600,1303136,0,0,2024-10-18 11:29:00+08:00,2024-10-18 11:30:00+08:00
837,SZSE.000100,60s,4.05,4.08,4.05,4.08,6115246,24861739.26,0,0,2024-10-18 13:00:00+08:00,2024-10-18 13:01:00+08:00
838,SZSE.000100,60s,4.08,4.08,4.07,4.08,1327880,5413738.6,0,0,2024-10-18 13:01:00+08:00,2024-10-18 13:02:00+08:00
839,SZSE.000100,60s,4.08,4.08,4.07,4.08,1669600,6802275,0,0,2024-10-18 13:02:00+08:00,2024-10-18 13:03:00+08:00
840,SZSE.000100,60s,4.07,4.08,4.07,4.07,1584250,6452284.5,0,0,2024-10-18 13:03:00+08:00,2024-10-18 13:04:00+08:00
841,SZSE.000100,60s,4.07,4.09,4.07,4.08,5867500,23924656,0,0,2024-10-18 13:04:00+08:00,2024-10-18 13:05:00+08:00
842,SZSE.000100,60s,4.08,4.09,4.08,4.08,2132300,8703895,0,0,2024-10-18 13:05:00+08:00,2024-10-18 13:06:00+08:00
843,SZSE.000100,60s,4.08,4.09,4.07,4.07,2341800,9554541,0,0,2024-10-18 13:06:00+08:00,2024-10-18 13:07:00+08:00
844,SZSE.000100,60s,4.08,4.08,4.07,4.08,676410,2755623.7,0,0,2024-10-18 13:07:00+08:00,2024-10-18 13:08:00+08:00
845,SZSE.000100,60s,4.08,4.09,4.08,4.08,4447270,18142878.6,0,0,2024-10-18 13:08:00+08:00,2024-10-18 13:09:00+08:00
846,SZSE.000100,60s,4.09,4.09,4.08,4.09,1080770,4415504.6,0,0,2024-10-18 13:09:00+08:00,2024-10-18 13:10:00+08:00
847,SZSE.000100,60s,4.09,4.09,4.08,4.08,1277800,5221372,0,0,2024-10-18 13:10:00+08:00,2024-10-18 13:11:00+08:00
848,SZSE.000100,60s,4.09,4.1,4.09,4.1,5210870,21321372.3,0,0,2024-10-18 13:11:00+08:00,2024-10-18 13:12:00+08:00
849,SZSE.000100,60s,4.1,4.11,4.09,4.11,5019990,20575589.1,0,0,2024-10-18 13:12:00+08:00,2024-10-18 13:13:00+08:00
850,SZSE.000100,60s,4.11,4.11,4.09,4.09,2393400,9817383,0,0,2024-10-18 13:13:00+08:00,2024-10-18 13:14:00+08:00
851,SZSE.000100,60s,4.1,4.11,4.1,4.1,1942580,7967179.2,0,0,2024-10-18 13:14:00+08:00,2024-10-18 13:15:00+08:00
852,SZSE.000100,60s,4.11,4.12,4.1,4.11,3132083,12870038.93,0,0,2024-10-18 13:15:00+08:00,2024-10-18 13:16:00+08:00
853,SZSE.000100,60s,4.12,4.12,4.11,4.12,1512010,6227717.1,0,0,2024-10-18 13:16:00+08:00,2024-10-18 13:17:00+08:00
854,SZSE.000100,60s,4.12,4.13,4.11,4.13,3448390,14210283.8,0,0,2024-10-18 13:17:00+08:00,2024-10-18 13:18:00+08:00
855,SZSE.000100,60s,4.13,4.13,4.12,4.13,1636950,6758331,0,0,2024-10-18 13:18:00+08:00,2024-10-18 13:19:00+08:00
856,SZSE.000100,60s,4.13,4.13,4.11,4.11,4934260,20344041.2,0,0,2024-10-18 13:19:00+08:00,2024-10-18 13:20:00+08:00
857,SZSE.000100,60s,4.11,4.12,4.11,4.12,778160,3202690.6,0,0,2024-10-18 13:20:00+08:00,2024-10-18 13:21:00+08:00
858,SZSE.000100,60s,4.11,4.12,4.11,4.12,3560800,14661869,0,0,2024-10-18 13:21:00+08:00,2024-10-18 13:22:00+08:00
859,SZSE.000100,60s,4.12,4.12,4.12,4.12,2152200,8865077,0,0,2024-10-18 13:22:00+08:00,2024-10-18 13:23:00+08:00
860,SZSE.000100,60s,4.11,4.12,4.11,4.12,1794900,7384295,0,0,2024-10-18 13:23:00+08:00,2024-10-18 13:24:00+08:00
861,SZSE.000100,60s,4.12,4.12,4.1,4.1,3462610,14223467,0,0,2024-10-18 13:24:00+08:00,2024-10-18 13:25:00+08:00
862,SZSE.000100,60s,4.11,4.11,4.1,4.1,720100,2957198,0,0,2024-10-18 13:25:00+08:00,2024-10-18 13:26:00+08:00
863,SZSE.000100,60s,4.1,4.11,4.1,4.11,982830,4033118,0,0,2024-10-18 13:26:00+08:00,2024-10-18 13:27:00+08:00
864,SZSE.000100,60s,4.11,4.12,4.1,4.12,2671750,10982412.1,0,0,2024-10-18 13:27:00+08:00,2024-10-18 13:28:00+08:00
865,SZSE.000100,60s,4.12,4.12,4.11,4.12,708400,2915345,0,0,2024-10-18 13:28:00+08:00,2024-10-18 13:29:00+08:00
866,SZSE.000100,60s,4.12,4.12,4.11,4.11,568300,2338727,0,0,2024-10-18 13:29:00+08:00,2024-10-18 13:30:00+08:00
867,SZSE.000100,60s,4.12,4.12,4.1,4.11,2558090,10511653.9,0,0,2024-10-18 13:30:00+08:00,2024-10-18 13:31:00+08:00
868,SZSE.000100,60s,4.1,4.11,4.1,4.11,607200,2492015,0,0,2024-10-18 13:31:00+08:00,2024-10-18 13:32:00+08:00
869,SZSE.000100,60s,4.11,4.11,4.1,4.1,518260,2125985,0,0,2024-10-18 13:32:00+08:00,2024-10-18 13:33:00+08:00
870,SZSE.000100,60s,4.1,4.11,4.1,4.11,638060,2620347,0,0,2024-10-18 13:33:00+08:00,2024-10-18 13:34:00+08:00
871,SZSE.000100,60s,4.11,4.12,4.1,4.11,2608880,10722666.7,0,0,2024-10-18 13:34:00+08:00,2024-10-18 13:35:00+08:00
872,SZSE.000100,60s,4.12,4.12,4.11,4.11,1523700,6275480,0,0,2024-10-18 13:35:00+08:00,2024-10-18 13:36:00+08:00
873,SZSE.000100,60s,4.12,4.12,4.11,4.11,1558470,6419467.7,0,0,2024-10-18 13:36:00+08:00,2024-10-18 13:37:00+08:00
874,SZSE.000100,60s,4.12,4.12,4.11,4.12,458500,1887436,0,0,2024-10-18 13:37:00+08:00,2024-10-18 13:38:00+08:00
875,SZSE.000100,60s,4.11,4.13,4.11,4.13,2838200,11694884.1,0,0,2024-10-18 13:38:00+08:00,2024-10-18 13:39:00+08:00
876,SZSE.000100,60s,4.12,4.13,4.11,4.12,2535000,10444504,0,0,2024-10-18 13:39:00+08:00,2024-10-18 13:40:00+08:00
877,SZSE.000100,60s,4.12,4.12,4.11,4.12,679880,2798822.8,0,0,2024-10-18 13:40:00+08:00,2024-10-18 13:41:00+08:00
878,SZSE.000100,60s,4.12,4.12,4.11,4.12,754900,3106932,0,0,2024-10-18 13:41:00+08:00,2024-10-18 13:42:00+08:00
879,SZSE.000100,60s,4.12,4.12,4.11,4.11,858770,3534526.7,0,0,2024-10-18 13:42:00+08:00,2024-10-18 13:43:00+08:00
880,SZSE.000100,60s,4.11,4.12,4.11,4.12,4070510,16767627.2,0,0,2024-10-18 13:43:00+08:00,2024-10-18 13:44:00+08:00
881,SZSE.000100,60s,4.12,4.13,4.12,4.13,2170940,8959349.8,0,0,2024-10-18 13:44:00+08:00,2024-10-18 13:45:00+08:00
882,SZSE.000100,60s,4.13,4.13,4.12,4.12,856040,3530064.8,0,0,2024-10-18 13:45:00+08:00,2024-10-18 13:46:00+08:00
883,SZSE.000100,60s,4.12,4.13,4.12,4.13,1268480,5236585.6,0,0,2024-10-18 13:46:00+08:00,2024-10-18 13:47:00+08:00
884,SZSE.000100,60s,4.13,4.13,4.12,4.13,1603500,6618079,0,0,2024-10-18 13:47:00+08:00,2024-10-18 13:48:00+08:00
885,SZSE.000100,60s,4.13,4.14,4.12,4.14,4357140,17998845,0,0,2024-10-18 13:48:00+08:00,2024-10-18 13:49:00+08:00
886,SZSE.000100,60s,4.14,4.14,4.13,4.13,2829880,11689212.4,0,0,2024-10-18 13:49:00+08:00,2024-10-18 13:50:00+08:00
887,SZSE.000100,60s,4.13,4.14,4.12,4.14,2166830,8946896.2,0,0,2024-10-18 13:50:00+08:00,2024-10-18 13:51:00+08:00
888,SZSE.000100,60s,4.13,4.14,4.13,4.13,1421610,5871386.3,0,0,2024-10-18 13:51:00+08:00,2024-10-18 13:52:00+08:00
889,SZSE.000100,60s,4.13,4.14,4.13,4.13,1395600,5766454.4,0,0,2024-10-18 13:52:00+08:00,2024-10-18 13:53:00+08:00
890,SZSE.000100,60s,4.13,4.14,4.13,4.13,1021150,4223508.5,0,0,2024-10-18 13:53:00+08:00,2024-10-18 13:54:00+08:00
891,SZSE.000100,60s,4.13,4.14,4.13,4.14,853990,3531212.7,0,0,2024-10-18 13:54:00+08:00,2024-10-18 13:55:00+08:00
892,SZSE.000100,60s,4.14,4.14,4.13,4.14,1708550,7061922.5,0,0,2024-10-18 13:55:00+08:00,2024-10-18 13:56:00+08:00
893,SZSE.000100,60s,4.14,4.14,4.13,4.13,1391100,5749020,0,0,2024-10-18 13:56:00+08:00,2024-10-18 13:57:00+08:00
894,SZSE.000100,60s,4.14,4.14,4.13,4.14,1847600,7638083,0,0,2024-10-18 13:57:00+08:00,2024-10-18 13:58:00+08:00
895,SZSE.000100,60s,4.13,4.14,4.13,4.14,4920110,20364337.5,0,0,2024-10-18 13:58:00+08:00,2024-10-18 13:59:00+08:00
896,SZSE.000100,60s,4.15,4.15,4.14,4.14,1846270,7652758.8,0,0,2024-10-18 13:59:00+08:00,2024-10-18 14:00:00+08:00
897,SZSE.000100,60s,4.14,4.15,4.14,4.15,3032510,12577024.4,0,0,2024-10-18 14:00:00+08:00,2024-10-18 14:01:00+08:00
898,SZSE.000100,60s,4.15,4.15,4.13,4.13,7202000,29840921,0,0,2024-10-18 14:01:00+08:00,2024-10-18 14:02:00+08:00
899,SZSE.000100,60s,4.14,4.14,4.13,4.13,2407300,9960479,0,0,2024-10-18 14:02:00+08:00,2024-10-18 14:03:00+08:00
900,SZSE.000100,60s,4.13,4.14,4.13,4.14,1166640,4822002.2,0,0,2024-10-18 14:03:00+08:00,2024-10-18 14:04:00+08:00
901,SZSE.000100,60s,4.14,4.14,4.13,4.14,976700,4036165,0,0,2024-10-18 14:04:00+08:00,2024-10-18 14:05:00+08:00
902,SZSE.000100,60s,4.13,4.14,4.12,4.13,2177160,8992757.8,0,0,2024-10-18 14:05:00+08:00,2024-10-18 14:06:00+08:00
903,SZSE.000100,60s,4.13,4.14,4.12,4.13,1844200,7614832,0,0,2024-10-18 14:06:00+08:00,2024-10-18 14:07:00+08:00
904,SZSE.000100,60s,4.13,4.14,4.13,4.13,1408310,5817768.3,0,0,2024-10-18 14:07:00+08:00,2024-10-18 14:08:00+08:00
905,SZSE.000100,60s,4.12,4.14,4.12,4.14,1355540,5595580.1,0,0,2024-10-18 14:08:00+08:00,2024-10-18 14:09:00+08:00
906,SZSE.000100,60s,4.14,4.14,4.13,4.14,1635810,6759650.3,0,0,2024-10-18 14:09:00+08:00,2024-10-18 14:10:00+08:00
907,SZSE.000100,60s,4.14,4.14,4.13,4.14,1531680,6334495.4,0,0,2024-10-18 14:10:00+08:00,2024-10-18 14:11:00+08:00
908,SZSE.000100,60s,4.14,4.15,4.14,4.15,3858820,15975169.8,0,0,2024-10-18 14:11:00+08:00,2024-10-18 14:12:00+08:00
909,SZSE.000100,60s,4.15,4.15,4.14,4.15,1369300,5674089,0,0,2024-10-18 14:12:00+08:00,2024-10-18 14:13:00+08:00
910,SZSE.000100,60s,4.15,4.15,4.14,4.14,1697620,7033554.8,0,0,2024-10-18 14:13:00+08:00,2024-10-18 14:14:00+08:00
911,SZSE.000100,60s,4.15,4.15,4.14,4.15,1694860,7019647.4,0,0,2024-10-18 14:14:00+08:00,2024-10-18 14:15:00+08:00
912,SZSE.000100,60s,4.15,4.15,4.14,4.15,2550170,10573871.8,0,0,2024-10-18 14:15:00+08:00,2024-10-18 14:16:00+08:00
913,SZSE.000100,60s,4.15,4.15,4.14,4.15,4463693,18515803.05,0,0,2024-10-18 14:16:00+08:00,2024-10-18 14:17:00+08:00
914,SZSE.000100,60s,4.16,4.16,4.15,4.16,1371700,5698228,0,0,2024-10-18 14:17:00+08:00,2024-10-18 14:18:00+08:00
915,SZSE.000100,60s,4.15,4.17,4.15,4.17,6456354,26867019.54,0,0,2024-10-18 14:18:00+08:00,2024-10-18 14:19:00+08:00
916,SZSE.000100,60s,4.17,4.18,4.16,4.18,4959280,20680528.6,0,0,2024-10-18 14:19:00+08:00,2024-10-18 14:20:00+08:00
917,SZSE.000100,60s,4.17,4.18,4.17,4.17,1792630,7478841.7,0,0,2024-10-18 14:20:00+08:00,2024-10-18 14:21:00+08:00
918,SZSE.000100,60s,4.17,4.18,4.17,4.17,1788640,7459525,0,0,2024-10-18 14:21:00+08:00,2024-10-18 14:22:00+08:00
919,SZSE.000100,60s,4.17,4.18,4.17,4.18,3863740,16120199.8,0,0,2024-10-18 14:22:00+08:00,2024-10-18 14:23:00+08:00
920,SZSE.000100,60s,4.17,4.18,4.16,4.17,2516160,10489697.2,0,0,2024-10-18 14:23:00+08:00,2024-10-18 14:24:00+08:00
921,SZSE.000100,60s,4.16,4.18,4.16,4.17,1909010,7958368.9,0,0,2024-10-18 14:24:00+08:00,2024-10-18 14:25:00+08:00
922,SZSE.000100,60s,4.18,4.18,4.16,4.18,1976880,8238836.1,0,0,2024-10-18 14:25:00+08:00,2024-10-18 14:26:00+08:00
923,SZSE.000100,60s,4.17,4.18,4.17,4.18,1489400,6216855,0,0,2024-10-18 14:26:00+08:00,2024-10-18 14:27:00+08:00
924,SZSE.000100,60s,4.17,4.18,4.17,4.18,1264660,5277712.2,0,0,2024-10-18 14:27:00+08:00,2024-10-18 14:28:00+08:00
925,SZSE.000100,60s,4.18,4.18,4.17,4.18,2309620,9640004.4,0,0,2024-10-18 14:28:00+08:00,2024-10-18 14:29:00+08:00
926,SZSE.000100,60s,4.17,4.18,4.17,4.17,1503300,6273807,0,0,2024-10-18 14:29:00+08:00,2024-10-18 14:30:00+08:00
927,SZSE.000100,60s,4.17,4.18,4.17,4.18,2958680,12356984.6,0,0,2024-10-18 14:30:00+08:00,2024-10-18 14:31:00+08:00
928,SZSE.000100,60s,4.18,4.18,4.17,4.18,3523600,14719723,0,0,2024-10-18 14:31:00+08:00,2024-10-18 14:32:00+08:00
929,SZSE.000100,60s,4.18,4.19,4.18,4.19,3275690,13695039.2,0,0,2024-10-18 14:32:00+08:00,2024-10-18 14:33:00+08:00
930,SZSE.000100,60s,4.18,4.19,4.18,4.19,1610436,6740378.48,0,0,2024-10-18 14:33:00+08:00,2024-10-18 14:34:00+08:00
931,SZSE.000100,60s,4.19,4.19,4.18,4.18,1767800,7400128,0,0,2024-10-18 14:34:00+08:00,2024-10-18 14:35:00+08:00
932,SZSE.000100,60s,4.19,4.19,4.18,4.19,3189680,13356399.4,0,0,2024-10-18 14:35:00+08:00,2024-10-18 14:36:00+08:00
933,SZSE.000100,60s,4.19,4.2,4.19,4.2,4564599,19133330.81,0,0,2024-10-18 14:36:00+08:00,2024-10-18 14:37:00+08:00
934,SZSE.000100,60s,4.2,4.2,4.19,4.19,2547240,10680845.6,0,0,2024-10-18 14:37:00+08:00,2024-10-18 14:38:00+08:00
935,SZSE.000100,60s,4.19,4.2,4.19,4.19,1858020,7788127.8,0,0,2024-10-18 14:38:00+08:00,2024-10-18 14:39:00+08:00
936,SZSE.000100,60s,4.2,4.2,4.19,4.2,1694360,7107895.4,0,0,2024-10-18 14:39:00+08:00,2024-10-18 14:40:00+08:00
937,SZSE.000100,60s,4.2,4.2,4.19,4.2,4317860,18125371.4,0,0,2024-10-18 14:40:00+08:00,2024-10-18 14:41:00+08:00
938,SZSE.000100,60s,4.2,4.21,4.2,4.2,4543434,19092271.8,0,0,2024-10-18 14:41:00+08:00,2024-10-18 14:42:00+08:00
939,SZSE.000100,60s,4.2,4.21,4.2,4.2,7477735,31424364.1,0,0,2024-10-18 14:42:00+08:00,2024-10-18 14:43:00+08:00
940,SZSE.000100,60s,4.2,4.2,4.19,4.19,5704990,23948629.1,0,0,2024-10-18 14:43:00+08:00,2024-10-18 14:44:00+08:00
941,SZSE.000100,60s,4.19,4.2,4.19,4.2,4551250,19075154.5,0,0,2024-10-18 14:44:00+08:00,2024-10-18 14:45:00+08:00
942,SZSE.000100,60s,4.2,4.2,4.18,4.18,4402850,18442086,0,0,2024-10-18 14:45:00+08:00,2024-10-18 14:46:00+08:00
943,SZSE.000100,60s,4.18,4.19,4.17,4.17,2363090,9876603.8,0,0,2024-10-18 14:46:00+08:00,2024-10-18 14:47:00+08:00
944,SZSE.000100,60s,4.18,4.18,4.17,4.17,1840680,7681406.6,0,0,2024-10-18 14:47:00+08:00,2024-10-18 14:48:00+08:00
945,SZSE.000100,60s,4.17,4.18,4.17,4.17,2596920,10832061.8,0,0,2024-10-18 14:48:00+08:00,2024-10-18 14:49:00+08:00
946,SZSE.000100,60s,4.18,4.18,4.17,4.17,2517500,10503300,0,0,2024-10-18 14:49:00+08:00,2024-10-18 14:50:00+08:00
947,SZSE.000100,60s,4.17,4.17,4.16,4.16,2395560,9968094.5,0,0,2024-10-18 14:50:00+08:00,2024-10-18 14:51:00+08:00
948,SZSE.000100,60s,4.16,4.17,4.15,4.15,1754330,7294464.5,0,0,2024-10-18 14:51:00+08:00,2024-10-18 14:52:00+08:00
949,SZSE.000100,60s,4.15,4.16,4.15,4.16,1319830,5481372.5,0,0,2024-10-18 14:52:00+08:00,2024-10-18 14:53:00+08:00
950,SZSE.000100,60s,4.16,4.16,4.15,4.15,935550,3885682.5,0,0,2024-10-18 14:53:00+08:00,2024-10-18 14:54:00+08:00
951,SZSE.000100,60s,4.15,4.16,4.14,4.14,3287477,13640759.55,0,0,2024-10-18 14:54:00+08:00,2024-10-18 14:55:00+08:00
952,SZSE.000100,60s,4.14,4.15,4.14,4.15,3034679,12570254.06,0,0,2024-10-18 14:55:00+08:00,2024-10-18 14:56:00+08:00
953,SZSE.000100,60s,4.15,4.15,4.13,4.13,2782291,11519846.04,0,0,2024-10-18 14:56:00+08:00,2024-10-18 14:57:00+08:00
954,SZSE.000100,60s,4.13,4.13,4.13,4.13,80220,331886.6,0,0,2024-10-18 14:57:00+08:00,2024-10-18 14:58:00+08:00
955,SZSE.000100,60s,4.14,4.14,4.14,4.14,5014300,20759202,0,0,2024-10-18 14:59:00+08:00,2024-10-18 15:00:00+08:00
956,SZSE.000100,60s,4.18,4.2,4.16,4.17,20135320,84241642.15,0,0,2024-10-21 09:30:00+08:00,2024-10-21 09:31:00+08:00
